API v2.0.0
Time,P4,Fz,Pz,P3,PO8,PO7,Oz,Trial,Num_Sequences,Sequence,Tag,Label,Flash_Event
3.363513,-695.009000,-72.502245,-671.639190,-825.352619,-600.124877,-305.813318,-950.831388,0,6,0,0,0,0
3.367491,-682.668000,-67.968855,-658.698964,-814.210181,-588.083196,-285.076725,-923.212938,0,6,0,0,0,0
3.371497,-675.745000,-64.048782,-649.978287,-807.586821,-579.364282,-281.751836,-914.492591,0,6,0,0,0,0
3.375485,-676.046000,-64.349782,-653.874642,-811.483507,-573.978221,-299.443707,-911.498455,0,6,0,0,0,0
3.379474,-683.872000,-70.974611,-660.202577,-813.616338,-599.763361,-302.172383,-931.905884,0,6,0,0,0,0
3.383448,-689.591000,-69.486587,-662.925448,-814.241449,-600.992576,-302.794058,-935.228421,0,6,0,0,0,0
3.387134,-687.183000,-69.781221,-662.015513,-817.526619,-600.979128,-311.180392,-937.014231,0,6,0,0,0,0
3.391134,-683.872000,-65.869636,-662.899094,-816.612743,-592.280386,-318.663725,-937.897041,0,6,0,0,0,0
3.395126,-679.056000,-61.654221,-652.690061,-812.695664,-580.580049,-313.847725,-924.693421,0,6,0,0,0,0
3.399113,-683.270000,-65.868221,-657.802900,-814.512540,-588.984515,-309.965975,-910.334836,0,6,0,0,0,0
3.403086,-691.096000,-66.787489,-664.130835,-820.540697,-607.885318,-310.595753,-909.773216,0,6,0,0,0,0
3.407079,-687.484000,-69.181343,-663.215351,-821.722945,-588.110092,-319.277299,-929.526727,0,6,0,0,0,0
3.411080,-688.086000,-68.281879,-662.019674,-821.126383,-586.317540,-319.579456,-936.719000,0,6,0,0,0,0
3.415072,-684.775000,-57.763855,-655.113318,-814.519338,-595.877257,-312.970188,-922.923475,0,6,0,0,0,0
3.419045,-686.882000,-59.270269,-661.714513,-814.528854,-585.712178,-312.078762,-936.713231,0,6,0,0,0,0
3.423098,-683.270000,-64.667050,-662.596707,-820.205710,-581.501540,-317.761882,-933.700347,0,6,0,0,0,0
3.427025,-681.765000,-64.062928,-661.990546,-819.899272,-588.676791,-320.754521,-917.217455,0,6,0,0,0,0
3.431015,-697.417000,-66.502050,-672.249513,-832.854507,-613.906999,-333.408095,-947.547789,0,6,0,0,0,0
3.435000,-692.601000,-59.584001,-666.834287,-826.240664,-602.805300,-322.595244,-930.449918,0,6,0,0,0,0
3.439014,-686.280000,-60.169733,-665.307094,-824.114631,-594.688386,-322.570938,-932.516537,0,6,0,0,0,0
3.443000,-684.173000,-66.170636,-664.698159,-826.202598,-588.690239,-319.264568,-925.616612,0,6,0,0,0,0
3.446987,-681.765000,-77.275807,-663.188997,-825.292801,-579.397902,-312.658771,-923.508169,0,6,0,0,0,0
3.450973,-683.872000,-73.376953,-662.599481,-831.594768,-576.416479,-342.051447,-925.315612,0,6,0,0,0,0
3.454961,-691.096000,-77.297733,-667.426577,-834.923441,-599.803705,-338.780956,-927.147571,0,6,0,0,0,0
3.458940,-690.795000,-70.390294,-665.627513,-829.528553,-608.182956,-339.379484,-926.247455,0,6,0,0,0,0
3.463000,-679.357000,-69.462538,-660.181771,-825.881206,-576.391264,-333.338651,-914.210339,0,6,0,0,0,0
3.466916,-679.959000,-66.160733,-658.386868,-823.486801,-582.081687,-316.549781,-929.191115,0,6,0,0,0,0
3.470910,-685.678000,-62.870952,-662.907416,-822.014429,-596.181619,-314.472873,-936.407904,0,6,0,0,0,0
3.474908,-694.708000,-58.988367,-669.840126,-828.647305,-607.905490,-329.499725,-944.239673,0,6,0,0,0,0
3.478906,-705.544000,-70.124659,-683.372642,-838.884024,-620.238085,-343.034308,-960.767272,0,6,0,0,0,0
3.482981,-698.320000,-71.909440,-676.448255,-836.454272,-600.143368,-337.309521,-951.745925,0,6,0,0,0,0
3.486865,-696.213000,-77.309757,-672.543577,-828.654102,-598.635006,-327.706456,-937.057496,0,6,0,0,0,0
3.490868,-688.086000,-76.089489,-674.303805,-831.314160,-592.004601,-336.670484,-930.128727,0,6,0,0,0,0
3.494843,-676.046000,-72.757978,-665.259934,-824.368049,-576.971411,-328.828280,-920.485190,0,6,0,0,0,0
3.498836,-681.464000,-76.073929,-668.880256,-829.786049,-582.688730,-330.648169,-928.898768,0,6,0,0,0,0
3.502825,-675.444000,-66.450416,-663.759095,-825.563892,-566.192565,-325.527697,-926.773020,0,6,0,0,0,0
3.506812,-688.086000,-70.984514,-670.708449,-825.021710,-597.392343,-321.378512,-932.824748,0,6,0,0,0,0
3.510800,-688.086000,-67.080709,-671.307675,-821.426024,-595.297110,-324.676781,-941.212367,0,6,0,0,0,0
3.514820,-675.444000,-70.053929,-658.665675,-817.473598,-582.954429,-311.435095,-914.790707,0,6,0,0,0,0
3.518794,-667.016000,-66.730905,-655.630708,-815.038408,-561.955031,-309.003947,-908.759169,0,6,0,0,0,0
3.522768,-691.999000,-73.396050,-671.625320,-830.432912,-604.298533,-336.385688,-960.702374,0,6,0,0,0,0
3.526755,-692.601000,-72.496587,-668.931577,-829.237069,-608.791680,-336.987688,-941.533557,0,6,0,0,0,0
3.530745,-683.872000,-75.178709,-661.700642,-823.504474,-584.797411,-320.462781,-924.416938,0,6,0,0,0,0
3.534737,-680.260000,-78.473441,-661.384384,-822.289598,-578.192221,-314.452040,-915.712455,0,6,0,0,0,0
3.538738,-689.591000,-78.795660,-673.112288,-828.923834,-592.910963,-324.982410,-937.025768,0,6,0,0,0,0
3.542714,-690.193000,-75.794148,-670.718159,-828.626912,-597.404110,-328.582836,-932.834843,0,6,0,0,0,0
3.546704,-688.387000,-72.786977,-666.814868,-822.925586,-594.700153,-317.781558,-926.835033,0,6,0,0,0,0
3.550694,-690.193000,-75.193562,-671.017771,-829.226193,-597.404110,-327.983151,-923.848108,0,6,0,0,0,0
3.554682,-676.949000,-74.261563,-658.372997,-825.570689,-567.996884,-320.736003,-907.009414,0,6,0,0,0,0
3.558680,-683.270000,-71.573782,-667.390514,-825.898879,-584.494730,-316.562512,-927.709190,0,6,0,0,0,0
3.562734,-695.310000,-74.905294,-673.438255,-829.848586,-603.718386,-321.706132,-944.841673,0,6,0,0,0,0
3.566665,-688.387000,-76.390489,-667.713707,-825.023069,-595.897429,-321.679512,-928.033265,0,6,0,0,0,0
3.570639,-689.290000,-76.993197,-672.511675,-829.821396,-595.303834,-327.379993,-936.125653,0,6,0,0,0,0
3.574633,-682.969000,-69.170733,-667.688740,-825.897520,-577.908031,-324.057419,-939.989619,0,6,0,0,0,0
3.578617,-685.377000,-66.173465,-672.493643,-826.807317,-581.513307,-318.669512,-928.018843,0,6,0,0,0,0
3.582617,-682.367000,-62.863172,-671.281321,-826.194441,-563.238038,-322.256049,-923.810612,0,6,0,0,0,0
3.586609,-696.213000,-68.300977,-681.831579,-827.455540,-603.424110,-316.012595,-942.449537,0,6,0,0,0,0
3.590592,-698.922000,-72.511440,-682.742901,-836.756631,-608.228343,-336.112466,-940.066054,0,6,0,0,0,0
3.594574,-692.300000,-73.697050,-678.218192,-831.333193,-592.028135,-328.291095,-928.351571,0,6,0,0,0,0
3.598589,-687.785000,-66.479416,-673.403579,-825.619631,-581.526755,-316.579873,-945.105177,0,6,0,0,0,0
3.602560,-675.745000,-59.544392,-660.165127,-809.983945,-567.690841,-295.544595,-911.497013,0,6,0,0,0,0
3.606574,-683.270000,-63.766172,-666.791288,-820.804991,-579.705626,-326.757160,-939.092388,0,6,0,0,0,0
3.610549,-684.775000,-67.373221,-672.490869,-828.602441,-586.299049,-341.455234,-937.002694,0,6,0,0,0,0
3.614526,-683.270000,-64.667050,-670.386643,-827.996363,-580.902902,-333.053854,-930.405210,0,6,0,0,0,0
3.618510,-678.755000,-63.455270,-666.171256,-823.781003,-574.891307,-323.441530,-927.088442,0,6,0,0,0,0
3.622507,-692.902000,-66.791733,-672.228707,-828.639148,-606.398809,-327.094040,-949.623061,0,6,0,0,0,0
3.626489,-698.019000,-71.608440,-678.244546,-836.752553,-608.821938,-348.102697,-960.431660,0,6,0,0,0,0
3.630480,-689.290000,-64.080611,-674.009740,-831.319598,-598.596343,-349.868188,-938.522115,0,6,0,0,0,0
3.634471,-687.785000,-70.383221,-676.100095,-832.811003,-588.111773,-344.465234,-942.109598,0,6,0,0,0,0
3.638459,-684.474000,-66.171343,-672.189869,-824.406115,-585.698730,-328.560845,-936.402136,0,6,0,0,0,0
3.642447,-679.959000,-70.364831,-667.075643,-824.985003,-584.176920,-333.940651,-929.490673,0,6,0,0,0,0
3.646464,-676.347000,-70.356343,-665.560934,-824.069768,-572.483307,-334.826290,-928.275136,0,6,0,0,0,0
3.650429,-668.822000,-69.437783,-658.035934,-812.649441,-567.951497,-325.502234,-911.463843,0,6,0,0,0,0
3.654416,-676.648000,-69.456173,-662.566192,-815.681193,-578.770687,-330.929493,-933.968177,0,6,0,0,0,0
3.658408,-669.123000,-67.336441,-661.333063,-813.250082,-563.463393,-324.903706,-917.156884,0,6,0,0,0,0
3.662414,-676.046000,-69.454758,-668.855289,-822.869846,-577.869368,-338.423243,-934.264850,0,6,0,0,0,0
3.666397,-666.113000,-67.029075,-660.120741,-810.539722,-569.732282,-322.193549,-912.049979,0,6,0,0,0,0
3.670395,-678.153000,-67.357660,-664.370805,-816.586912,-580.275687,-328.536540,-936.671408,0,6,0,0,0,0
3.674363,-679.357000,-68.561660,-669.170160,-822.585160,-585.071515,-331.539595,-922.897516,0,6,0,0,0,0
3.678355,-683.571000,-64.968050,-667.092288,-824.102396,-588.387558,-320.161781,-927.111516,0,6,0,0,0,0
3.682342,-674.541000,-63.445368,-667.050676,-828.256578,-575.167092,-347.112891,-924.671789,0,6,0,0,0,0
3.686331,-677.250000,-60.148514,-671.557354,-829.767016,-580.270644,-357.317956,-933.671503,0,6,0,0,0,0
3.690327,-683.571000,-63.466587,-677.878354,-828.297363,-596.768490,-354.043993,-950.177469,0,6,0,0,0,0
3.694321,-679.959000,-67.962489,-674.266354,-826.782846,-586.571472,-356.129002,-939.975197,0,6,0,0,0,0
3.698298,-666.715000,-71.534880,-662.220806,-817.733813,-565.545178,-341.685632,-894.678509,0,6,0,0,0,0
3.702301,-670.628000,-67.940563,-662.238838,-815.654003,-577.240472,-339.601780,-924.053925,0,6,0,0,0,0
3.706280,-687.785000,-64.077074,-666.812094,-817.229697,-603.676361,-334.870271,-953.492796,0,6,0,0,0,0
3.710270,-679.056000,-58.050709,-661.978062,-812.096383,-593.750085,-324.342216,-937.873966,0,6,0,0,0,0
3.714255,-688.086000,-60.774562,-672.805740,-826.220272,-604.875318,-355.560567,-953.494238,0,6,0,0,0,0
3.718255,-677.852000,-58.348172,-665.567869,-816.285912,-590.151533,-340.828928,-930.379251,0,6,0,0,0,0
3.722237,-674.240000,-56.537928,-664.053160,-815.670317,-583.546343,-341.714567,-931.560177,0,6,0,0,0,0
3.726257,-675.143000,-55.939465,-664.956160,-815.075115,-587.143214,-335.421345,-936.357428,0,6,0,0,0,0
3.730217,-668.220000,-58.025246,-659.531225,-809.949958,-578.124981,-331.196928,-927.037966,0,6,0,0,0,0
3.734216,-672.133000,-61.337660,-662.844999,-813.563317,-590.718232,-336.908984,-915.074401,0,6,0,0,0,0
3.738207,-664.006000,-59.216514,-652.920321,-811.129487,-567.924601,-335.978206,-909.643421,0,6,0,0,0,0
3.742187,-661.598000,-54.406173,-652.609612,-810.219689,-557.734307,-332.370836,-934.794742,0,6,0,0,0,0
3.746169,-669.123000,-63.732929,-656.239643,-813.849363,-582.919128,-329.101503,-920.452020,0,6,0,0,0,0
3.750156,-679.056000,-63.455977,-663.476127,-820.486317,-600.335103,-334.237021,-938.173524,0,6,0,0,0,0
3.754151,-686.581000,-65.575709,-670.102288,-822.917429,-613.247845,-344.760447,-945.099408,0,6,0,0,0,0
3.758138,-664.006000,-60.417685,-653.219934,-806.335239,-573.910981,-322.185447,-902.454033,0,6,0,0,0,0
3.762145,-662.802000,-61.916319,-650.218256,-808.127644,-566.421282,-325.479086,-904.245612,0,6,0,0,0,0
3.766131,-668.822000,-57.125782,-661.032063,-817.443689,-585.311999,-347.990428,-930.935102,0,6,0,0,0,0
3.770104,-667.016000,-57.121538,-659.525676,-815.937330,-581.410766,-340.187577,-927.930871,0,6,0,0,0,0
3.774097,-676.949000,-64.952489,-671.555967,-827.668173,-584.459429,-346.822308,-944.154585,0,6,0,0,0,0
3.778083,-678.454000,-70.061002,-679.053226,-831.270656,-582.372601,-344.129512,-931.879925,0,6,0,0,0,0
3.782092,-685.678000,-70.678562,-676.689612,-832.501846,-602.766637,-347.455558,-938.205251,0,6,0,0,0,0
3.786061,-668.521000,-68.536197,-663.727193,-815.644487,-574.834153,-329.998716,-909.665054,0,6,0,0,0,0
3.789269,-676.347000,-64.650782,-671.553193,-822.871206,-591.340404,-349.218734,-927.676020,0,6,0,0,0,0
3.793254,-673.939000,-63.143660,-667.047902,-820.163565,-575.163730,-339.614512,-914.783496,0,6,0,0,0,0
3.797255,-679.959000,-61.656343,-672.768289,-818.692553,-588.068067,-333.640808,-933.384925,0,6,0,0,0,0
3.801231,-679.056000,-60.152757,-660.479997,-806.103573,-591.654852,-313.547882,-914.508455,0,6,0,0,0,0
3.805224,-672.133000,-69.145270,-664.043450,-820.155408,-579.044791,-359.697021,-913.277054,0,6,0,0,0,0
3.809212,-670.628000,-65.838514,-665.534580,-821.347173,-576.342515,-349.796428,-939.331374,0,6,0,0,0,0
3.813224,-678.755000,-71.863465,-672.163515,-825.279206,-587.462705,-353.425789,-952.251300,0,6,0,0,0,0
3.817202,-671.531000,-72.146783,-667.935645,-819.853049,-575.449601,-353.098169,-923.758694,0,6,0,0,0,0
3.821182,-665.812000,-69.731002,-661.917032,-815.032970,-563.444902,-344.980428,-913.845884,0,6,0,0,0,0
3.825172,-680.862000,-76.673099,-675.169354,-821.393396,-598.848594,-348.936253,-916.014897,0,6,0,0,0,0
3.829192,-685.076000,-76.983294,-678.484515,-827.704879,-588.695282,-353.150253,-947.189102,0,6,0,0,0,0
3.833149,-688.688000,-78.192953,-684.193806,-831.017239,-592.007963,-351.065243,-947.505966,0,6,0,0,0,0
3.837191,-690.795000,-80.900538,-683.304676,-825.633226,-595.910877,-344.476808,-942.723136,0,6,0,0,0,0
3.841131,-691.999000,-80.302782,-684.209063,-826.537586,-603.699895,-348.079549,-949.019619,0,6,0,0,0,0
3.845121,-681.163000,-74.571758,-675.769967,-825.889363,-589.870705,-354.334577,-934.888483,0,6,0,0,0,0
3.849107,-678.153000,-73.663807,-672.160741,-820.482239,-590.751852,-349.225678,-926.786000,0,6,0,0,0,0
3.853109,-676.046000,-77.562661,-668.256063,-817.775958,-584.454386,-345.319623,-920.485190,0,6,0,0,0,0
3.857117,-669.424000,-83.853247,-667.027096,-823.139578,-572.444644,-354.289438,-918.656115,0,6,0,0,0,0
3.861072,-667.618000,-82.047247,-667.618000,-820.434656,-567.046816,-350.684382,-902.770897,0,6,0,0,0,0
3.865070,-675.745000,-81.465758,-666.157386,-819.272801,-577.867687,-347.717206,-909.699666,0,6,0,0,0,0
3.869080,-678.454000,-81.472124,-671.862515,-819.884317,-581.773963,-348.926993,-924.690537,0,6,0,0,0,0
3.873407,-681.765000,-81.179612,-680.566548,-830.087049,-576.704031,-374.726187,-923.807727,0,6,0,0,0,0
3.877040,-683.571000,-85.087661,-683.271387,-828.597003,-586.591644,-367.237067,-926.512401,0,6,0,0,0,0
3.881029,-683.571000,-79.982685,-682.372548,-828.896644,-599.761680,-367.536910,-939.692945,0,6,0,0,0,0
3.885065,-692.300000,-75.498806,-685.708515,-829.535350,-619.565483,-351.678817,-948.122388,0,6,0,0,0,0
3.889228,-678.153000,-72.162343,-677.553774,-827.973251,-590.452533,-366.316706,-918.997496,0,6,0,0,0,0
3.893213,-679.056000,-68.861246,-673.662967,-827.378049,-579.682092,-360.023484,-932.781483,0,6,0,0,0,0
3.897217,-672.735000,-67.645221,-671.236935,-823.753813,-577.551558,-360.299021,-925.262251,0,6,0,0,0,0
3.901218,-682.066000,-69.168611,-672.478386,-823.196677,-604.542379,-368.430651,-942.381755,0,6,0,0,0,0
3.905194,-682.367000,-70.971075,-672.180160,-821.999474,-597.061085,-360.336058,-940.286292,0,6,0,0,0,0
3.909211,-679.357000,-73.066051,-675.462032,-824.083363,-594.649723,-362.123539,-929.787347,0,6,0,0,0,0
3.913164,-677.852000,-74.263685,-673.058193,-826.473689,-588.355619,-361.817910,-922.291190,0,6,0,0,0,0
3.917178,-672.133000,-71.847905,-670.035709,-822.252892,-584.731852,-357.598123,-924.360694,0,6,0,0,0,0
3.921148,-669.123000,-69.438490,-666.126871,-822.538937,-574.538196,-363.583400,-923.447598,0,6,0,0,0,0
3.925128,-665.210000,-64.024026,-666.708065,-821.622343,-576.312257,-369.565206,-917.138136,0,6,0,0,0,0
3.929118,-675.444000,-62.546611,-673.945935,-825.863532,-596.423784,-371.703456,-939.054891,0,6,0,0,0,0
3.933114,-674.842000,-63.145782,-672.744709,-822.564768,-591.331999,-371.101456,-931.862619,0,6,0,0,0,0
3.937108,-670.327000,-64.336343,-667.630483,-818.948689,-579.932662,-367.186141,-912.070169,0,6,0,0,0,0
3.941108,-668.220000,-68.235197,-666.721935,-816.841689,-563.757669,-368.677252,-904.870686,0,6,0,0,0,0
3.945099,-684.775000,-77.883465,-679.981193,-829.501363,-605.156146,-378.335873,-940.297830,0,6,0,0,0,0
3.949064,-682.066000,-79.678856,-676.672967,-825.893441,-590.773705,-373.827817,-931.897231,0,6,0,0,0,0
3.953086,-673.939000,-81.461515,-671.542096,-827.954219,-567.680755,-381.892317,-933.955197,0,6,0,0,0,0
3.957058,-677.551000,-78.767368,-668.562612,-826.172689,-575.483221,-379.207623,-933.972503,0,6,0,0,0,0
3.961031,-682.066000,-74.273587,-672.478386,-827.391644,-593.168257,-380.124512,-933.095462,0,6,0,0,0,0
3.965022,-680.862000,-68.865489,-670.675160,-825.288722,-586.277196,-376.221928,-931.292347,0,6,0,0,0,0
3.969028,-680.862000,-69.766368,-672.472838,-822.292317,-599.147913,-375.922086,-934.287925,0,6,0,0,0,0
3.973046,-665.812000,-63.124563,-659.520128,-811.137644,-571.825834,-373.165632,-903.061802,0,6,0,0,0,0
3.976994,-674.541000,-70.652392,-667.949515,-817.469520,-584.745300,-366.302817,-924.372231,0,6,0,0,0,0
3.980991,-681.765000,-75.474051,-668.881643,-815.704305,-594.663171,-357.035475,-933.393578,0,6,0,0,0,0
3.984969,-676.046000,-76.361490,-671.551806,-819.873441,-585.352343,-384.898845,-927.075462,0,6,0,0,0,0
3.988368,-673.638000,-79.358758,-667.346128,-812.970834,-582.944343,-365.699660,-932.156408,0,6,0,0,0,0
3.992352,-679.959000,-78.472734,-671.569838,-811.501181,-591.959214,-362.725539,-935.481830,0,6,0,0,0,0
3.996333,-678.454000,-75.466270,-675.457871,-812.992586,-589.256938,-366.917549,-932.179483,0,6,0,0,0,0
4.000377,-672.434000,-74.250953,-669.437871,-811.467193,-570.964859,-363.596132,-920.767442,0,6,0,0,0,0
4.004325,-657.083000,-70.611368,-660.678355,-809.300375,-550.226117,-369.533956,-891.337224,0,6,0,0,0,0
4.008368,-667.618000,-72.137588,-668.516839,-812.943644,-579.618214,-365.676512,-921.043925,0,6,0,0,0,0
4.012294,-673.337000,-71.850734,-673.037387,-814.168036,-588.031085,-363.899447,-927.661598,0,6,0,0,0,0
4.016286,-657.384000,-65.807393,-669.068905,-811.698859,-555.914859,-367.736058,-914.105061,0,6,0,0,0,0
4.020270,-674.240000,-71.252270,-682.928775,-830.652343,-580.253834,-390.888752,-945.639395,0,6,0,0,0,0
4.024266,-683.270000,-72.174368,-687.764194,-830.992768,-593.773619,-390.023947,-961.858783,0,6,0,0,0,0
4.028247,-676.949000,-74.261563,-676.949000,-819.577879,-592.541042,-373.208456,-945.652374,0,6,0,0,0,0
4.032262,-678.153000,-73.363514,-675.756096,-820.781879,-587.160024,-388.505058,-941.763891,0,6,0,0,0,0
4.036241,-676.648000,-73.660270,-673.651871,-820.775082,-582.961153,-388.499271,-935.166408,0,6,0,0,0,0
4.040213,-686.280000,-75.184368,-680.587354,-824.414272,-608.457060,-389.135993,-946.895313,0,6,0,0,0,0
4.044218,-682.668000,-76.977636,-679.971483,-822.600115,-595.266852,-383.724937,-938.190830,0,6,0,0,0,0
4.048191,-667.919000,-78.444441,-671.214742,-817.739251,-575.728748,-377.671373,-917.450673,0,6,0,0,0,0
4.052180,-684.173000,-86.290246,-687.169129,-829.498644,-600.962318,-395.724428,-953.175932,0,6,0,0,0,0
4.056170,-685.377000,-85.692490,-684.178548,-827.706239,-605.758146,-383.135669,-949.886565,0,6,0,0,0,0
4.060170,-679.658000,-84.477880,-683.852581,-827.980049,-594.052766,-395.107382,-937.277734,0,6,0,0,0,0
4.064147,-670.327000,-81.753320,-679.015775,-823.143656,-585.619723,-395.071502,-924.352041,0,6,0,0,0,0
4.068144,-663.103000,-82.937515,-675.986357,-816.518937,-579.293680,-385.148919,-916.828483,0,6,0,0,0,0
4.072135,-669.725000,-83.853954,-678.114162,-816.848487,-590.405465,-382.475798,-924.049598,0,6,0,0,0,0
4.076120,-672.735000,-82.659856,-684.120292,-820.457768,-582.939300,-387.284854,-951.024225,0,6,0,0,0,0
4.080134,-670.026000,-82.353198,-683.808195,-822.543016,-599.386716,-383.976169,-940.526721,0,6,0,0,0,0
4.084099,-662.802000,-78.732710,-676.883808,-816.217938,-589.768164,-380.650122,-924.016428,0,6,0,0,0,0
4.088376,-664.608000,-83.541637,-682.884390,-823.717107,-593.968716,-392.650771,-930.914912,0,6,0,0,0,0
4.091582,-655.277000,-79.015320,-672.954164,-818.880715,-584.637716,-392.015206,-924.579490,0,6,0,0,0,0
4.095577,-655.277000,-76.312686,-677.448358,-821.577479,-583.739759,-398.611743,-924.579490,0,6,0,0,0,0
4.099567,-641.732000,-66.671491,-670.195230,-808.032479,-563.909060,-393.762178,-902.646871,0,6,0,0,0,0
4.103563,-649.859000,-65.489417,-675.326100,-811.664872,-575.927207,-398.291067,-932.941150,0,6,0,0,0,0
4.107555,-657.083000,-64.605515,-682.550100,-813.794983,-576.266870,-397.719159,-944.358960,0,6,0,0,0,0
4.111532,-667.919000,-73.339466,-686.495003,-818.937813,-598.476992,-400.459409,-953.697171,0,6,0,0,0,0
4.115520,-663.705000,-74.831027,-681.382164,-816.821297,-602.643924,-397.444780,-934.205721,0,6,0,0,0,0
4.119523,-667.919000,-75.141222,-684.397712,-821.934219,-599.075630,-405.856576,-951.600266,0,6,0,0,0,0
4.123500,-667.317000,-69.434246,-684.994164,-823.429702,-594.283164,-399.557567,-945.905783,0,6,0,0,0,0
4.127493,-667.016000,-71.535588,-690.385810,-832.117917,-587.995784,-413.948854,-950.098150,0,6,0,0,0,0
4.131478,-662.802000,-81.435344,-690.366391,-828.203558,-583.482465,-401.938946,-939.892993,0,6,0,0,0,0
4.135468,-664.307000,-80.237710,-686.178745,-827.011793,-583.790189,-409.140956,-938.402415,0,6,0,0,0,0
4.139467,-659.792000,-77.524466,-679.866067,-823.096074,-574.486085,-407.324539,-920.706871,0,6,0,0,0,0
4.143505,-656.180000,-76.014515,-675.654841,-815.289107,-583.445483,-399.214900,-924.583816,0,6,0,0,0,0
4.147455,-656.481000,-72.111417,-674.757390,-811.994421,-586.739673,-406.112437,-930.276857,0,6,0,0,0,0
4.151468,-655.578000,-71.508710,-671.157873,-804.798970,-578.952336,-397.713372,-931.470762,0,6,0,0,0,0
4.155414,-661.297000,-70.621271,-676.577260,-814.712937,-597.542053,-407.030483,-944.079592,0,6,0,0,0,0
4.159416,-659.190000,-74.219832,-669.676453,-805.114925,-593.938458,-382.135447,-937.179667,0,6,0,0,0,0
4.163394,-652.568000,-75.705735,-668.447486,-808.680702,-575.343698,-402.199437,-923.967395,0,6,0,0,0,0
4.167382,-647.451000,-77.195174,-670.521197,-811.653996,-560.349171,-428.266066,-926.638898,0,6,0,0,0,0
4.171390,-650.762000,-79.905589,-667.839938,-809.871107,-571.442465,-410.288243,-928.152551,0,6,0,0,0,0
4.175367,-658.588000,-80.824857,-668.475227,-807.209689,-589.744630,-406.120539,-933.881647,0,6,0,0,0,0
4.179349,-659.792000,-78.425344,-661.889291,-801.821598,-590.649311,-395.330835,-943.473266,0,6,0,0,0,0
4.183352,-657.986000,-84.426954,-663.379033,-807.506611,-583.156250,-417.512243,-933.579204,0,6,0,0,0,0
4.187335,-652.568000,-82.612467,-663.054453,-806.583219,-574.745060,-417.491409,-920.971816,0,6,0,0,0,0
4.190827,-653.471000,-82.314296,-662.759001,-807.186578,-575.947379,-425.890474,-920.377027,0,6,0,0,0,0
4.194812,-649.859000,-81.104637,-663.341583,-809.867029,-572.335379,-433.072807,-933.839824,0,6,0,0,0,0
4.198820,-648.655000,-75.996832,-656.444937,-811.959074,-564.247042,-445.061881,-914.063238,0,6,0,0,0,0
4.202796,-645.946000,-71.786369,-657.031679,-810.448636,-553.755748,-456.145640,-928.728592,0,6,0,0,0,0
4.206783,-647.752000,-74.493247,-658.837679,-807.760029,-575.616121,-461.549751,-938.323096,0,6,0,0,0,0
4.210773,-658.287000,-79.322686,-668.773453,-810.504375,-589.443630,-468.186798,-951.853674,0,6,0,0,0,0
4.214802,-653.772000,-81.414125,-661.561937,-802.992970,-579.241569,-464.571326,-922.175816,0,6,0,0,0,0
4.218768,-644.441000,-77.788686,-653.429388,-796.658375,-557.638490,-469.332927,-929.919613,0,6,0,0,0,0
4.222831,-653.471000,-82.314296,-657.665581,-804.489813,-569.960999,-482.260881,-940.447402,0,6,0,0,0,0
4.226731,-667.016000,-87.751393,-664.918709,-812.341644,-592.485569,-498.204622,-942.010089,0,6,0,0,0,0
4.230722,-669.123000,-77.846685,-665.527645,-808.156193,-581.422533,-500.011779,-944.416647,0,6,0,0,0,0
4.234774,-659.792000,-75.722710,-663.686968,-804.518363,-547.248056,-509.870705,-924.601122,0,6,0,0,0,0
4.238704,-675.143000,-79.062002,-668.251902,-811.179788,-577.864325,-510.529418,-939.353007,0,6,0,0,0,0
4.242746,-676.648000,-80.266710,-662.566192,-805.793057,-575.478178,-506.337409,-934.267734,0,6,0,0,0,0
4.246682,-663.705000,-70.927222,-654.416999,-796.146102,-561.637221,-503.289214,-917.130925,0,6,0,0,0,0
4.250666,-667.016000,-73.637636,-661.922580,-810.843441,-571.233920,-531.786992,-926.433081,0,6,0,0,0,0
4.254719,-659.792000,-74.821832,-662.488517,-813.507578,-550.241246,-536.856538,-922.204660,0,6,0,0,0,0
4.258650,-657.384000,-74.816173,-651.990967,-808.402813,-559.806006,-526.352788,-914.404619,0,6,0,0,0,0
4.262636,-671.230000,-84.157783,-663.440063,-815.656722,-588.019318,-533.302408,-933.043544,0,6,0,0,0,0
4.266630,-666.715000,-79.342490,-661.621580,-811.441363,-572.728834,-531.785834,-928.828102,0,6,0,0,0,0
4.270617,-664.608000,-77.235490,-660.713032,-808.435441,-571.220472,-532.377418,-921.329061,0,6,0,0,0,0
4.274610,-669.725000,-88.058052,-665.830032,-813.852082,-577.534748,-536.894732,-931.238986,0,6,0,0,0,0
4.278597,-666.113000,-82.344003,-662.517645,-808.741879,-567.637049,-542.577853,-931.820796,0,6,0,0,0,0
4.282592,-663.404000,-77.532954,-658.010967,-807.531082,-560.438264,-550.063501,-928.812238,0,6,0,0,0,0
4.286585,-660.996000,-79.629344,-653.206063,-803.025598,-567.309153,-539.259908,-925.805122,0,6,0,0,0,0
4.290560,-663.404000,-79.635003,-653.516773,-802.437193,-577.200128,-530.273890,-918.627272,0,6,0,0,0,0
4.294553,-648.956000,-75.396954,-642.664128,-793.382722,-546.588902,-523.621797,-894.593421,0,6,0,0,0,0
4.298536,-658.889000,-85.630247,-654.994032,-808.409611,-558.018497,-551.245510,-923.997680,0,6,0,0,0,0
